lgd_subdistrict_code,subdistrict_name,lgd_district_code,lgd_state_code,object_id,census_2011_code,wikidata_uri,valid_from,valid_to,notes
3299,Bodla,382,22,22-382-3299,,http://www.wikidata.org/entity/Q123268612,,,
3300,Sahaspur Lohara,382,22,22-382-3300,,http://www.wikidata.org/entity/Q123268351,,,
3301,Pandariya,382,22,22-382-3301,,http://www.wikidata.org/entity/Q123268547,,,
7272,Rengakharkala,382,22,22-382-7272,,http://www.wikidata.org/entity/Q123268592,,,
7323,Kunda,382,22,22-382-7323,,http://www.wikidata.org/entity/Q123268409,,,
7324,Pipariya,382,22,22-382-7324,,http://www.wikidata.org/entity/Q123268590,,,
7351,Kukdur,382,22,22-382-7351,,http://www.wikidata.org/entity/Q123268396,,,
3272,Katghora,383,22,22-383-3272,,http://www.wikidata.org/entity/Q123268341,,,
3273,Poundi-Uproda,383,22,22-383-3273,,http://www.wikidata.org/entity/Q123268575,,,
3274,Pali,383,22,22-383-3274,,http://www.wikidata.org/entity/Q123268478,,,
3275,Korba,383,22,22-383-3275,,http://www.wikidata.org/entity/Q123268518,,,
3276,Kartala,383,22,22-383-3276,,http://www.wikidata.org/entity/Q123268432,,,
7233,Barpali,383,22,22-383-7233,,http://www.wikidata.org/entity/Q123268474,,,
7237,Pasan,383,22,22-383-7237,,http://www.wikidata.org/entity/Q123268466,,,
7241,Ajgarbahar,383,22,22-383-7241,,http://www.wikidata.org/entity/Q123268426,,,
7266,Darri,383,22,22-383-7266,,http://www.wikidata.org/entity/Q123268416,,,
7271,Hardibazar,383,22,22-383-7271,,http://www.wikidata.org/entity/Q123268577,,,
7293,Dipka,383,22,22-383-7293,,http://www.wikidata.org/entity/Q123268352,,,
7328,Bhaisma,383,22,22-383-7328,,http://www.wikidata.org/entity/Q123268462,,,
3232,Baikunthpur,384,22,22-384-3232,,http://www.wikidata.org/entity/Q123268374,,,
3233,Sonhat,384,22,22-384-3233,,http://www.wikidata.org/entity/Q123268568,,,
7270,Pondi Bachra,384,22,22-384-7270,,http://www.wikidata.org/entity/Q123268467,,,
7309,Patna,384,22,22-384-7309,,http://www.wikidata.org/entity/Q123268365,,,
3339,Basna,385,22,22-385-3339,,http://www.wikidata.org/entity/Q123268348,,,
3340,Saraipali,385,22,22-385-3340,,http://www.wikidata.org/entity/Q123268533,,,
3341,Mahasamund,385,22,22-385-3341,,http://www.wikidata.org/entity/Q123268601,,,
3342,Pithora,385,22,22-385-3342,,http://www.wikidata.org/entity/Q123268431,,,
3343,Bagbahra,385,22,22-385-3343,,http://www.wikidata.org/entity/Q123268538,,,
7322,Komakhan,385,22,22-385-7322,,http://www.wikidata.org/entity/Q123268371,,,
3263,Dharamjaigarh,386,22,22-386-3263,,http://www.wikidata.org/entity/Q123268580,,,
3264,Lailunga,386,22,22-386-3264,,http://www.wikidata.org/entity/Q123268407,,,
3265,Gharghoda,386,22,22-386-3265,,http://www.wikidata.org/entity/Q123268427,,,
3266,Tamnar,386,22,22-386-3266,,http://www.wikidata.org/entity/Q123268449,,,
3267,Raigarh,386,22,22-386-3267,,http://www.wikidata.org/entity/Q123268468,,,
3268,Pusour,386,22,22-386-3268,,http://www.wikidata.org/entity/Q123268421,,,
3269,Kharsia,386,22,22-386-3269,,http://www.wikidata.org/entity/Q123268419,,,
7240,Chhal,386,22,22-386-7240,,http://www.wikidata.org/entity/Q123268414,,,
7300,Mukdega,386,22,22-386-7300,,http://www.wikidata.org/entity/Q123268637,,,
7348,Kapu,386,22,22-386-7348,,http://www.wikidata.org/entity/Q123268415,,,
3330,Arang,387,22,22-387-3330,,http://www.wikidata.org/entity/Q123268451,,,
3331,Abhanpur,387,22,22-387-3331,,http://www.wikidata.org/entity/Q123268561,,,
3332,Raipur,387,22,22-387-3332,,http://www.wikidata.org/entity/Q123268529,,,
3334,Tilda,387,22,22-387-3334,,http://www.wikidata.org/entity/Q123268567,,,
7259,Gobra Nawapara,387,22,22-387-7259,,http://www.wikidata.org/entity/Q123268354,,,
7262,Kharora,387,22,22-387-7262,,http://www.wikidata.org/entity/Q123268369,,,
7292,Dharsiwa,387,22,22-387-7292,,http://www.wikidata.org/entity/Q123268340,,,
7308,Mandir Hasoud,387,22,22-387-7308,,http://www.wikidata.org/entity/Q123268503,,,
3304,Dongargarh,388,22,22-388-3304,,http://www.wikidata.org/entity/Q123268531,,,
3305,Rajnandgaon,388,22,22-388-3305,,http://www.wikidata.org/entity/Q123268546,,,
3306,Chhuriya,388,22,22-388-3306,,http://www.wikidata.org/entity/Q123268494,,,
3307,Dongargaon,388,22,22-388-3307,,http://www.wikidata.org/entity/Q123268640,,,
7301,Lalbahadur Nagar,388,22,22-388-7301,,http://www.wikidata.org/entity/Q123268545,,,
7350,Kumarda,388,22,22-388-7350,,http://www.wikidata.org/entity/Q123268457,,,
7352,Ghumka,388,22,22-388-7352,,http://www.wikidata.org/entity/Q123268349,,,
3247,Ambikapur,389,22,22-389-3247,,http://www.wikidata.org/entity/Q20178364,,,
3248,Lakhanpur,389,22,22-389-3248,,http://www.wikidata.org/entity/Q123268622,,,
3249,Udaypur,389,22,22-389-3249,,http://www.wikidata.org/entity/Q123268385,,,
3251,Lundra,389,22,22-389-3251,,http://www.wikidata.org/entity/Q123268479,,,
3252,Sitapur,389,22,22-389-3252,,http://www.wikidata.org/entity/Q123268519,,,
3253,Batouli,389,22,22-389-3253,,http://www.wikidata.org/entity/Q123268643,,,
3254,Mainpat,389,22,22-389-3254,,http://www.wikidata.org/entity/Q123268587,,,
7261,Darima,389,22,22-389-7261,,http://www.wikidata.org/entity/Q123268459,,,
3376,Bhopalpattnam,636,22,22-636-3376,,http://www.wikidata.org/entity/Q123268502,,,
3377,Usur,636,22,22-636-3377,,http://www.wikidata.org/entity/Q123268537,,,
3378,Bijapur,636,22,22-636-3378,,http://www.wikidata.org/entity/Q123268540,,,
3379,Bhairamgarh,636,22,22-636-3379,,http://www.wikidata.org/entity/Q123268410,,,
7260,Kutru,636,22,22-636-7260,,http://www.wikidata.org/entity/Q123268486,,,
7263,Gangaloor,636,22,22-636-7263,,http://www.wikidata.org/entity/Q123268485,,,
3367,Narayanpur,637,22,22-637-3367,,http://www.wikidata.org/entity/Q123268399,,,
3368,Orchha,637,22,22-637-3368,,http://www.wikidata.org/entity/Q123268597,,,
7318,Chhotedongar,637,22,22-637-7318,,http://www.wikidata.org/entity/Q123268530,,,
7321,Kohkameta,637,22,22-637-7321,,http://www.wikidata.org/entity/Q123268608,,,
3373,Konta,642,22,22-642-3373,,http://www.wikidata.org/entity/Q123268487,,,
3374,Chhindgarh,642,22,22-642-3374,,http://www.wikidata.org/entity/Q123268368,,,
3375,Sukma,642,22,22-642-3375,,http://www.wikidata.org/entity/Q123268408,,,
7273,Gadiras,642,22,22-642-7273,,http://www.wikidata.org/entity/Q123268532,,,
7317,Tongpal,642,22,22-642-7317,,http://www.wikidata.org/entity/Q123268628,,,
7355,Dornapal,642,22,22-642-7355,,http://www.wikidata.org/entity/Q123268572,,,
7356,Jagargunda,642,22,22-642-7356,,http://www.wikidata.org/entity/Q123268565,,,
3355,Keshkal,643,22,22-643-3355,,http://www.wikidata.org/entity/Q123268492,,,
3356,Bade Rajpur,643,22,22-643-3356,,http://www.wikidata.org/entity/Q123268379,,,
3357,Kondagaon,643,22,22-643-3357,,http://www.wikidata.org/entity/Q123268527,,,
3358,Makdi,643,22,22-643-3358,,http://www.wikidata.org/entity/Q123268614,,,
3359,Pharasgaon,643,22,22-643-3359,,http://www.wikidata.org/entity/Q123268585,,,
7319,Mardapal,643,22,22-643-7319,,http://www.wikidata.org/entity/Q123268604,,,
7320,Dhanora,643,22,22-643-7320,,http://www.wikidata.org/entity/Q123268346,,,
3324,Simga,644,22,22-644-3324,,http://www.wikidata.org/entity/Q123268620,,,
3325,Bhatapara,644,22,22-644-3325,,http://www.wikidata.org/entity/Q123268395,,,
3326,Baloda Bazar,644,22,22-644-3326,,http://www.wikidata.org/entity/Q123268356,,,
3327,Palari,644,22,22-644-3327,,http://www.wikidata.org/entity/Q123268455,,,
3328,Kasdol,644,22,22-644-3328,,http://www.wikidata.org/entity/Q123268564,,,
7246,Lavan,644,22,22-644-7246,,http://www.wikidata.org/entity/Q123268397,,,
7249,Suhela,644,22,22-644-7249,,http://www.wikidata.org/entity/Q123268456,,,
7295,Tundara,644,22,22-644-7295,,http://www.wikidata.org/entity/Q123268429,,,
7296,Sonakhan,644,22,22-644-7296,,http://www.wikidata.org/entity/Q123268360,,,
3333,Rajim,645,22,22-645-3333,,http://www.wikidata.org/entity/Q123268495,,,
3335,Gariyaband,645,22,22-645-3335,,http://www.wikidata.org/entity/Q123268581,,,
3336,Chhura,645,22,22-645-3336,,http://www.wikidata.org/entity/Q123268373,,,
3337,Mainpur,645,22,22-645-3337,,http://www.wikidata.org/entity/Q123268388,,,
3338,Devbhog,645,22,22-645-3338,,http://www.wikidata.org/entity/Q123268394,,,
7307,Amlipadar,645,22,22-645-7307,,http://www.wikidata.org/entity/Q123268445,,,
7343,Fingeshwar,645,22,22-645-7343,,http://www.wikidata.org/entity/Q123268550,,,
3319,Gunderdehi,646,22,22-646-3319,,http://www.wikidata.org/entity/Q123268376,,,
3320,Daundilohara,646,22,22-646-3320,,http://www.wikidata.org/entity/Q123268599,,,
3321,Balod,646,22,22-646-3321,,http://www.wikidata.org/entity/Q123268506,,,
3322,Daundi,646,22,22-646-3322,,http://www.wikidata.org/entity/Q123268443,,,
3323,Gurur,646,22,22-646-3323,,http://www.wikidata.org/entity/Q123268610,,,
7253,Arjunda,646,22,22-646-7253,,http://www.wikidata.org/entity/Q123268440,,,
7297,Marri Bangla Deori,646,22,22-646-7297,,http://www.wikidata.org/entity/Q123268534,,,
3290,Lormi,647,22,22-647-3290,,http://www.wikidata.org/entity/Q123268372,,,
3292,Mungeli,647,22,22-647-3292,,http://www.wikidata.org/entity/Q123268632,,,
3293,Pathariya,647,22,22-647-3293,,http://www.wikidata.org/entity/Q123268454,,,
7258,Lalpur Thana,647,22,22-647-7258,,http://www.wikidata.org/entity/Q123268384,,,
7311,Jarhagaon,647,22,22-647-7311,,http://www.wikidata.org/entity/Q123268560,,,
7326,Sargaon,647,22,22-647-7326,,http://www.wikidata.org/entity/Q123268469,,,
3239,Pratappur,648,22,22-648-3239,,http://www.wikidata.org/entity/Q123268358,,,
3242,Surajpur,648,22,22-648-3242,,http://www.wikidata.org/entity/Q123268496,,,
3243,Odgi,648,22,22-648-3243,,http://www.wikidata.org/entity/Q123268591,,,
3244,Bhaiyathan,648,22,22-648-3244,,http://www.wikidata.org/entity/Q123268606,,,
3245,Ramanujnagar,648,22,22-648-3245,,http://www.wikidata.org/entity/Q123268404,,,
3246,Premnagar,648,22,22-648-3246,,http://www.wikidata.org/entity/Q123268439,,,
7236,Latori,648,22,22-648-7236,,http://www.wikidata.org/entity/Q123268403,,,
7245,Biharpur,648,22,22-648-7245,,http://www.wikidata.org/entity/Q123268484,,,
7310,Bhatgaon,648,22,22-648-7310,,http://www.wikidata.org/entity/Q123268499,,,
3236,Ramanujganj,649,22,22-649-3236,,http://www.wikidata.org/entity/Q123268541,,,
3237,Balrampur,649,22,22-649-3237,,http://www.wikidata.org/entity/Q123268448,,,
3238,Wadrafnagar,649,22,22-649-3238,,http://www.wikidata.org/entity/Q123268344,,,
3240,Kusmi Samri,649,22,22-649-3240,,http://www.wikidata.org/entity/Q123268517,,,
3241,Shankargarh,649,22,22-649-3241,,http://www.wikidata.org/entity/Q123268598,,,
3250,Rajpur,649,22,22-649-3250,,http://www.wikidata.org/entity/Q123268524,,,
7238,Ramchandrapur,649,22,22-649-7238,,http://www.wikidata.org/entity/Q123268576,,,
7242,Samri,649,22,22-649-7242,,http://www.wikidata.org/entity/Q123268461,,,
7251,Daurakochali,649,22,22-649-7251,,http://www.wikidata.org/entity/Q123268514,,,
7254,Chando,649,22,22-649-7254,,http://www.wikidata.org/entity/Q123268570,,,
7257,Raghunathnagar,649,22,22-649-7257,,http://www.wikidata.org/entity/Q123268522,,,
7340,Chalgali,649,22,22-649-7340,,http://www.wikidata.org/entity/Q123268616,,,
3311,Nawagarh,650,22,22-650-3311,,http://www.wikidata.org/entity/Q123268436,,,
3312,Bemetara,650,22,22-650-3312,,http://www.wikidata.org/entity/Q123268520,,,
3313,Saja,650,22,22-650-3313,,http://www.wikidata.org/entity/Q123268505,,,
3314,Thankhamariya,650,22,22-650-3314,,http://www.wikidata.org/entity/Q123268444,,,
3315,Berla,650,22,22-650-3315,,http://www.wikidata.org/entity/Q123268465,,,
7248,Nandghat,650,22,22-650-7248,,http://www.wikidata.org/entity/Q123268418,,,
7298,Devkar,650,22,22-650-7298,,http://www.wikidata.org/entity/Q123268554,,,
7299,Bhimbhauri,650,22,22-650-7299,,http://www.wikidata.org/entity/Q123268607,,,
7357,Darhi,650,22,22-650-7357,,http://www.wikidata.org/entity/Q123268342,,,
3287,Pendra Road,734,22,22-734-3287,,http://www.wikidata.org/entity/Q123268569,,,
3288,Marwahi,734,22,22-734-3288,,http://www.wikidata.org/entity/Q123268363,,,
3289,Pendra,734,22,22-734-3289,,http://www.wikidata.org/entity/Q123268535,,,
7252,Sakola,734,22,22-734-7252,,http://www.wikidata.org/entity/Q123268566,,,
3302,Chhuikhadan,759,22,22-759-3302,,http://www.wikidata.org/entity/Q123268573,,,
3303,Khairagarh,759,22,22-759-3303,,http://www.wikidata.org/entity/Q123268543,,,
7264,Gandai,759,22,22-759-7264,,http://www.wikidata.org/entity/Q123268463,,,
7294,Salhewara,759,22,22-759-7294,,http://www.wikidata.org/entity/Q123268420,,,
3231,Bharatpur,760,22,22-760-3231,,http://www.wikidata.org/entity/Q123268482,,,
3234,Manendragarh,760,22,22-760-3234,,http://www.wikidata.org/entity/Q123268425,,,
3235,Khadganva,760,22,22-760-3235,,http://www.wikidata.org/entity/Q123268613,,,
7268,Chirmiri,760,22,22-760-7268,,http://www.wikidata.org/entity/Q123268357,,,
7269,Kelhari,760,22,22-760-7269,,http://www.wikidata.org/entity/Q123268619,,,
7275,Kotadol,760,22,22-760-7275,,http://www.wikidata.org/entity/Q123268594,,,
3308,Mohla,761,22,22-761-3308,,http://www.wikidata.org/entity/Q123268473,,,
3309,Manpur,761,22,22-761-3309,,http://www.wikidata.org/entity/Q123268367,,,
3310,Ambagarh Chouki,761,22,22-761-3310,,http://www.wikidata.org/entity/Q123268402,,,
7277,Khadgaon,761,22,22-761-7277,,http://www.wikidata.org/entity/Q123268406,,,
7278,Aundhi,761,22,22-761-7278,,http://www.wikidata.org/entity/Q123268434,,,
3282,Sakti,762,22,22-762-3282,,http://www.wikidata.org/entity/Q123268498,,,
3284,Dabhra,762,22,22-762-3284,,http://www.wikidata.org/entity/Q123268424,,,
3285,Malkharoda,762,22,22-762-3285,,http://www.wikidata.org/entity/Q123268555,,,
3286,Jaijaipur,762,22,22-762-3286,,http://www.wikidata.org/entity/Q123268400,,,
7255,Adbhar,762,22,22-762-7255,,http://www.wikidata.org/entity/Q123268430,,,
7267,Naya Baradwar,762,22,22-762-7267,,http://www.wikidata.org/entity/Q123268405,,,
7327,Hasoud,762,22,22-762-7327,,http://www.wikidata.org/entity/Q123268446,,,
7354,Chandrapur,762,22,22-762-7354,,http://www.wikidata.org/entity/Q123268508,,,
7400,Bhothiya,762,22,22-762-7400,,http://www.wikidata.org/entity/Q125636107,,,
3270,Sarangarh,763,22,22-763-3270,,http://www.wikidata.org/entity/Q123268477,,,
3271,Baramkela,763,22,22-763-3271,,http://www.wikidata.org/entity/Q123268480,,,
3329,Bilaigarh,763,22,22-763-3329,,http://www.wikidata.org/entity/Q123268625,,,
7244,Sariya,763,22,22-763-7244,,http://www.wikidata.org/entity/Q123268489,,,
7276,Bhatgaon,763,22,22-763-7276,,http://www.wikidata.org/entity/Q123268392,,,
7401,Sarsiwa,763,22,22-763-7401,,http://www.wikidata.org/entity/Q125636133,,,
3693,Kotma,390,23,23-390-3693,,http://www.wikidata.org/entity/Q20582958,,,
3694,Anuppur,390,23,23-390-3694,,http://www.wikidata.org/entity/Q20097463,,,
3695,Jaithari,390,23,23-390-3695,,http://www.wikidata.org/entity/Q20590077,,,
3696,Pushparajgarh,390,23,23-390-3696,,http://www.wikidata.org/entity/Q20588620,,,
3684,Isagarh,391,23,23-391-3684,,http://www.wikidata.org/entity/Q20571487,,,
3685,Chanderi,391,23,23-391-3685,,http://www.wikidata.org/entity/Q20590741,,,
3686,Ashoknagar,391,23,23-391-3686,,http://www.wikidata.org/entity/Q20179933,,,
3687,Shadhora,391,23,23-391-3687,,http://www.wikidata.org/entity/Q20594739,,,
3688,Mungaoli,391,23,23-391-3688,,http://www.wikidata.org/entity/Q20598858,,,
6973,Nai Sarai,391,23,23-391-6973,,http://www.wikidata.org/entity/Q20590964,,,
6978,Bahadurpur,391,23,23-391-6978,,http://www.wikidata.org/entity/Q123254106,,,
7036,Piprai,391,23,23-391-7036,,http://www.wikidata.org/entity/Q20595502,,,
3667,Katangi,392,23,23-392-3667,,http://www.wikidata.org/entity/Q20575417,,,
3668,Tirodi,392,23,23-392-3668,,http://www.wikidata.org/entity/Q20593275,,,
3669,Waraseoni,392,23,23-392-3669,,http://www.wikidata.org/entity/Q20593476,,,
3670,Khairlanji,392,23,23-392-3670,,http://www.wikidata.org/entity/Q20585241,,,
3671,Lalbarra,392,23,23-392-3671,,http://www.wikidata.org/entity/Q20592238,,,
3672,Balaghat,392,23,23-392-3672,,http://www.wikidata.org/entity/Q20593032,,,
3673,Kirnapur,392,23,23-392-3673,,http://www.wikidata.org/entity/Q20579872,,,
3674,Baihar,392,23,23-392-3674,,http://www.wikidata.org/entity/Q20594597,,,
3675,Paraswada,392,23,23-392-3675,,http://www.wikidata.org/entity/Q20594495,,,
3676,Lanji,392,23,23-392-3676,,http://www.wikidata.org/entity/Q20591999,,,
7033,Birsa,392,23,23-392-7033,,http://www.wikidata.org/entity/Q20593474,,,
7399,Lamta,392,23,23-392-7399,,http://www.wikidata.org/entity/Q125656909,,,
3554,Barwani,393,23,23-393-3554,,http://www.wikidata.org/entity/Q20590449,,,
3555,Pati,393,23,23-393-3555,,http://www.wikidata.org/entity/Q20595001,,,
3556,Thikri,393,23,23-393-3556,,http://www.wikidata.org/entity/Q20591273,,,
3557,Anjad,393,23,23-393-3557,,http://www.wikidata.org/entity/Q20089447,,,
3558,Rajpur,393,23,23-393-3558,,http://www.wikidata.org/entity/Q20589804,,,
3559,Pansemal,393,23,23-393-3559,,http://www.wikidata.org/entity/Q20595086,,,
3560,Niwali,393,23,23-393-3560,,http://www.wikidata.org/entity/Q20592793,,,
3561,Sendhwa,393,23,23-393-3561,,http://www.wikidata.org/entity/Q20598496,,,
3562,Warla,393,23,23-393-3562,,http://www.wikidata.org/entity/Q20593148,,,
3598,Bhainsdehi,394,23,23-394-3598,,http://www.wikidata.org/entity/Q20596160,,,
3599,Athner,394,23,23-394-3599,,http://www.wikidata.org/entity/Q20183485,,,
3600,Betul,394,23,23-394-3600,,http://www.wikidata.org/entity/Q20594481,,,
3601,Chicholi,394,23,23-394-3601,,http://www.wikidata.org/entity/Q20591566,,,
3602,Ghoda Dongri,394,23,23-394-3602,,http://www.wikidata.org/entity/Q20590254,,,
3603,Shahpur,394,23,23-394-3603,,http://www.wikidata.org/entity/Q20594925,,,
3604,Multai,394,23,23-394-3604,,http://www.wikidata.org/entity/Q20599145,,,
3605,Amla,394,23,23-394-3605,,http://www.wikidata.org/entity/Q20196225,,,
6989,Betul Nagar,394,23,23-394-6989,,http://www.wikidata.org/entity/Q123253714,,,
7022,Prabhatpattan,394,23,23-394-7022,,http://www.wikidata.org/entity/Q61359288,,,
7027,Bhimpur,394,23,23-394-7027,,http://www.wikidata.org/entity/Q123254013,,,
3391,Ater,395,23,23-395-3391,,http://www.wikidata.org/entity/Q123254151,,,
3392,Bhind,395,23,23-395-3392,,http://www.wikidata.org/entity/Q20595657,,,
3393,Mehgaon,395,23,23-395-3393,,http://www.wikidata.org/entity/Q20599425,,,
3394,Gormi,395,23,23-395-3394,,http://www.wikidata.org/entity/Q20587786,,,
3395,Gohad,395,23,23-395-3395,,http://www.wikidata.org/entity/Q20587922,,,
3396,Ron,395,23,23-395-3396,,http://www.wikidata.org/entity/Q20591272,,,
3397,Mihona,395,23,23-395-3397,,http://www.wikidata.org/entity/Q20598803,,,
3398,Lahar,395,23,23-395-3398,,http://www.wikidata.org/entity/Q20591981,,,
6994,Bhind Nagar,395,23,23-395-6994,,http://www.wikidata.org/entity/Q123253862,,,
7000,Mau,395,23,23-395-7000,,http://www.wikidata.org/entity/Q123254048,,,
3580,Berasia,396,23,23-396-3580,,http://www.wikidata.org/entity/Q20594534,,,
3581,Huzur,396,23,23-396-3581,,http://www.wikidata.org/entity/Q20600165,,,
7034,Kolar,396,23,23-396-7034,,http://www.wikidata.org/entity/Q123253925,,,
3719,Burhanpur,397,23,23-397-3719,,http://www.wikidata.org/entity/Q20594084,,,
3720,Khaknar,397,23,23-397-3720,,http://www.wikidata.org/entity/Q20583681,,,
3721,Nepanagar,397,23,23-397-3721,,http://www.wikidata.org/entity/Q20593210,,,
6972,Burhanpur Nagar,397,23,23-397-6972,,http://www.wikidata.org/entity/Q123253994,,,
7402,Dhulcot,397,23,23-397-7402,,http://www.wikidata.org/entity/Q125656911,,,
3424,Gaurihar,398,23,23-398-3424,,http://www.wikidata.org/entity/Q20588044,,,
3425,Laundi,398,23,23-398-3425,,http://www.wikidata.org/entity/Q20592862,,,
3426,Chandla,398,23,23-398-3426,,http://www.wikidata.org/entity/Q20590329,,,
3427,Nowgong,398,23,23-398-3427,,http://www.wikidata.org/entity/Q20593555,,,
3428,Maharajpur,398,23,23-398-3428,,http://www.wikidata.org/entity/Q20598166,,,
3429,Chhatarpur,398,23,23-398-3429,,http://www.wikidata.org/entity/Q20588650,,,
3430,Rajnagar,398,23,23-398-3430,,http://www.wikidata.org/entity/Q20589745,,,
3431,Bada Mahlera,398,23,23-398-3431,,http://www.wikidata.org/entity/Q20590477,,,
3432,Ghuwara,398,23,23-398-3432,,http://www.wikidata.org/entity/Q20588422,,,
3433,Bijawar,398,23,23-398-3433,,http://www.wikidata.org/entity/Q20593744,,,
3434,Buxwaha,398,23,23-398-3434,,http://www.wikidata.org/entity/Q20589886,,,
7006,Chhatarpur Nagar,398,23,23-398-7006,,http://www.wikidata.org/entity/Q123253848,,,
7397,Satai,398,23,23-398-7397,,http://www.wikidata.org/entity/Q125656917,,,
3647,Tamia,399,23,23-399-3647,,http://www.wikidata.org/entity/Q20593009,,,
3648,Amarwara,399,23,23-399-3648,,http://www.wikidata.org/entity/Q20178118,,,
3649,Harrai,399,23,23-399-3649,,http://www.wikidata.org/entity/Q20599907,,,
3650,Chaurai,399,23,23-399-3650,,http://www.wikidata.org/entity/Q20588616,,,
3651,Jamai (Junnardeo),399,23,23-399-3651,,http://www.wikidata.org/entity/Q123254130,,,
3652,Parasia,399,23,23-399-3652,,http://www.wikidata.org/entity/Q20594550,,,
3653,Umreth,399,23,23-399-3653,,http://www.wikidata.org/entity/Q20572645,,,
3654,Chhindwara,399,23,23-399-3654,,http://www.wikidata.org/entity/Q123254140,,,
3655,Mohkhed,399,23,23-399-3655,,http://www.wikidata.org/entity/Q20588703,,,
3657,Bichhua,399,23,23-399-3657,,http://www.wikidata.org/entity/Q20593280,,,
6996,Chand,399,23,23-399-6996,,http://www.wikidata.org/entity/Q123253884,,,
7020,Chhindwara Nagar,399,23,23-399-7020,,http://www.wikidata.org/entity/Q123253768,,,
3454,Hatta,400,23,23-400-3454,,http://www.wikidata.org/entity/Q20599600,,,
3455,Patera,400,23,23-400-3455,,http://www.wikidata.org/entity/Q20594108,,,
3456,Batiyagarh,400,23,23-400-3456,,http://www.wikidata.org/entity/Q20590247,,,
3457,Patharia,400,23,23-400-3457,,http://www.wikidata.org/entity/Q20594247,,,
3458,Damoh,400,23,23-400-3458,,http://www.wikidata.org/entity/Q20588858,,,
3459,Jabera,400,23,23-400-3459,,http://www.wikidata.org/entity/Q20588964,,,
3460,Tendukheda,400,23,23-400-3460,,http://www.wikidata.org/entity/Q123254000,,,
6999,Danyantinagar,400,23,23-400-6999,,http://www.wikidata.org/entity/Q123254054,,,
3403,Seondha,401,23,23-401-3403,,http://www.wikidata.org/entity/Q123254128,,,
3404,Indergarh,401,23,23-401-3404,,http://www.wikidata.org/entity/Q20197396,,,
3405,Datia,401,23,23-401-3405,,http://www.wikidata.org/entity/Q20588775,,,
3406,Bhander,401,23,23-401-3406,,http://www.wikidata.org/entity/Q20595481,,,
6991,Datia Nagar,401,23,23-401-6991,,http://www.wikidata.org/entity/Q123254079,,,
7001,Badoni,401,23,23-401-7001,,http://www.wikidata.org/entity/Q123253842,,,
3524,Tonk Khurd,402,23,23-402-3524,,http://www.wikidata.org/entity/Q20591147,,,
3525,Sonkatch,402,23,23-402-3525,,http://www.wikidata.org/entity/Q20598876,,,
3526,Dewas,402,23,23-402-3526,,http://www.wikidata.org/entity/Q20589858,,,
3527,Kannod,402,23,23-402-3527,,http://www.wikidata.org/entity/Q20576625,,,
3528,Satwas,402,23,23-402-3528,,http://www.wikidata.org/entity/Q113946349,,,
3529,Bagli,402,23,23-402-3529,,http://www.wikidata.org/entity/Q20592683,,,
3530,Hatpiplya,402,23,23-402-3530,,http://www.wikidata.org/entity/Q20600056,,,
3531,Khategaon,402,23,23-402-3531,,http://www.wikidata.org/entity/Q20584447,,,
6535,Udainagar,402,23,23-402-6535,,http://www.wikidata.org/entity/Q123254055,,,
7031,Dewas Nagar,402,23,23-402-7031,,http://www.wikidata.org/entity/Q123254099,,,
3532,Badnawar,403,23,23-403-3532,,http://www.wikidata.org/entity/Q20590716,,,
3533,Sardarpur,403,23,23-403-3533,,http://www.wikidata.org/entity/Q20596339,,,
3534,Dhar,403,23,23-403-3534,,http://www.wikidata.org/entity/Q20590535,,,
3535,Gandhwani,403,23,23-403-3535,,http://www.wikidata.org/entity/Q20585771,,,
3536,Kukshi,403,23,23-403-3536,,http://www.wikidata.org/entity/Q20580240,,,
3537,Dahi,403,23,23-403-3537,,http://www.wikidata.org/entity/Q20591426,,,
3538,Manawar,403,23,23-403-3538,,http://www.wikidata.org/entity/Q20597371,,,
3539,Dharampuri,403,23,23-403-3539,,http://www.wikidata.org/entity/Q20590414,,,
7042,Pithampur,403,23,23-403-7042,,http://www.wikidata.org/entity/Q123253974,,,
3639,Shahpura,404,23,23-404-3639,,http://www.wikidata.org/entity/Q20594687,,,
3640,Dindori,404,23,23-404-3640,,http://www.wikidata.org/entity/Q123253852,,,
6071,Bajag,404,23,23-404-6071,,http://www.wikidata.org/entity/Q123253798,,,
3714,Harsud,405,23,23-405-3714,,http://www.wikidata.org/entity/Q20599778,,,
3715,Khalwa,405,23,23-405-3715,,http://www.wikidata.org/entity/Q20584530,,,
3716,Khandwa,405,23,23-405-3716,,http://www.wikidata.org/entity/Q20583960,,,
3717,Punasa,405,23,23-405-3717,,http://www.wikidata.org/entity/Q20595783,,,
3718,Pandhana,405,23,23-405-3718,,http://www.wikidata.org/entity/Q20593855,,,
7019,Khandwa Nagar,405,23,23-405-7019,,http://www.wikidata.org/entity/Q123254136,,,
7396,Killod,405,23,23-405-7396,,http://www.wikidata.org/entity/Q125656919,,,
7411,Mundi,405,23,23-405-7411,,http://www.wikidata.org/entity/Q125933840,,,
7424,Chhaigaon Makhan,405,23,23-405-7424,,http://www.wikidata.org/entity/Q131302565,,,
3677,Guna,406,23,23-406-3677,,http://www.wikidata.org/entity/Q20587138,,,
3678,Bamori,406,23,23-406-3678,,http://www.wikidata.org/entity/Q123254076,,,
3679,Raghogarh,406,23,23-406-3679,,http://www.wikidata.org/entity/Q123254149,,,
